Track name,Artist name,Album name,Spotify ID,Spotify URL,Taste Match,Mood,Local Filename
Desert Flower,Sunlight Project,2020 October,0IXX8nLaWqJ7z8Zbe8YA9N,https://open.spotify.com/track/0IXX8nLaWqJ7z8Zbe8YA9N,95%,Hypnotic Trance,Sunlight Project - Desert Flower.mp3
What I Wanted (Denis Neve Remix),Sunlight Project,2020 October,2KmS4tAa0XegfGt5LOHCsj,https://open.spotify.com/track/2KmS4tAa0XegfGt5LOHCsj,95%,Hypnotic Trance,Sunlight Project - What I Wanted (Denis Neve Remix).mp3
Savannah (Original mix),"Talamanca, Roald Velden & Morrison Kiers",2017 November,02z64UucLKm2ffPwFEP7FG,https://open.spotify.com/track/02z64UucLKm2ffPwFEP7FG,95%,Hypnotic Trance,"Talamanca, Roald Velden & Morrison Kiers -  Savannah (Original mix).mp3"
A Call From the Future (Konektiv Remix]),Technical Lovers,2020 April,3KZXI9CGYW1eoGP6q6swgq,https://open.spotify.com/track/3KZXI9CGYW1eoGP6q6swgq,95%,Hypnotic Trance,Technical Lovers - A Call From the Future (Konektiv Remix].mp3
Departures (Yuri Kane Remix),Trilucid,2016 June,5yEDq2zYJhL5F9kwc7Eyma,https://open.spotify.com/track/5yEDq2zYJhL5F9kwc7Eyma,95%,Hypnotic Trance,Trilucid - Departures (Yuri Kane Remix).mp3
Long Distance (Original mix),Adam K & Soha,Root,,,89%,Hypnotic Trance,Adam K & Soha - Long Distance (Original mix) -HD-.mp3
Who Cares Really (Original Mix),Adam K & Soha,Root,,,89%,Hypnotic Trance,Adam K & Soha - Who Cares Really (Original Mix) [HD].mp3
We Won't Forget (Alfoa 'In Memories' Remix) Progressive Breaks Music,Aleksey,2017 May,,,89%,Hypnotic Trance,Aleksey -  We Won't Forget (Alfoa 'In Memories' Remix) Progressive Breaks Music.mp3
Alpha 9 - Come Home,Alpha,2017 May,,,89%,Hypnotic Trance,Alpha - Alpha 9 - Come Home.mp3
You And I (Extended Mix),Alpha 9,2020 May,,,89%,Hypnotic Trance,Alpha 9 - You And I (Extended Mix).mp3
End of Time (Dub Mix),Anlaya Project,2020 October,,,89%,Hypnotic Trance,Anlaya Project - End of Time (Dub Mix).mp3
If you should go (Inpetto vs. Duderstadt remix),Armin Van Buuren ft. Susana,Root,,,89%,Hypnotic Trance,Armin Van Buuren ft. Susana - If you should go (Inpetto vs. Duderstadt remix).mp3
All I Need (Progressive Mix),"Aurosonic, Katty Heath, Frainbreeze",2018 December,,,89%,Hypnotic Trance,"Aurosonic, Katty Heath, Frainbreeze - All I Need (Progressive Mix) [www.slider.kz].mp3"
Come Fly Away (Adam K & Soha remix),Benny Benassi,Root,,,89%,Hypnotic Trance,Benny Benassi - Come Fly Away (Adam K & Soha remix).mp3
I'm Not Alone DEADMAU5 REMIX,Calvin Harris,Root,,,89%,Hypnotic Trance,Calvin Harris I'm Not Alone DEADMAU5 REMIX.mp3
Don't Give Up,Chicane,Root,,,89%,Hypnotic Trance,Chicane - Don't Give Up.mp3
Saltwater,Chicane feat. Moya Brennan,2018 September,,,89%,Hypnotic Trance,Chicane feat. Moya Brennan - Saltwater [www.slider.kz].mp3
I Wanna Know (Original Mix]),Cloudive,2020 April,,,89%,Hypnotic Trance,Cloudive - I Wanna Know (Original Mix].mp3
Try It Again (Original Mix]),Cloudive,2020 April,,,89%,Hypnotic Trance,Cloudive - Try It Again (Original Mix].mp3
You & Me (Original Mix),DANIEL KANDI,2020 October,,,89%,Hypnotic Trance,DANIEL KANDI - You & Me (Original Mix).mp3
Contact,Deadmau5,2016 June,,,89%,Hypnotic Trance,Deadmau5 - Contact.mp3
Jaded (Original mix),Deadmau5,Root,,,89%,Hypnotic Trance,Deadmau5 - Jaded (Original mix).mp3
Right This Second,deadmau5,Root,,,89%,Hypnotic Trance,deadmau5 - Right This Second.mp3
Saltwater (Original Mix)ph,DJ Tatana feat. Chicane,2018 September,,,89%,Hypnotic Trance,DJ Tatana feat. Chicane -  Saltwater (Original Mix)ph [www.slider.kz].mp3
Call On Me,Eric Prydz,2019 August,,,89%,Hypnotic Trance,10. Eric Prydz - Call On Me.mp3
Niton (The Reason),Eric Prydz,Root,,,89%,Hypnotic Trance,Eric Prydz - Niton (The Reason) [Official Video HD].mp3
Opus,Eric Prydz,2018 September,,,89%,Hypnotic Trance,Eric Prydz - Opus [www.slider.kz].mp3
Pjanoo (New Ibiza 2008),Eric Prydz,Root,,,89%,Hypnotic Trance,Eric Prydz - Pjanoo (New Ibiza House 2008).mp3
Contact (Paul Novy mashup),Glenn Morrison & Deadmau5,Root,,,89%,Hypnotic Trance,Glenn Morrison & Deadmau5 - Contact (Paul Novy mashup).mp3
Love Until It Hurts (Aurosonic Progressive Mix),Headstrong feat. Stine Grove,2016 December,,,89%,Hypnotic Trance,Headstrong feat. Stine Grove - Love Until It Hurts (Aurosonic Progressive Mix).mp3
Just Be / Find You're Gone,Kirsty Hawkshaw vs. Tiësto,Root,,,89%,Hypnotic Trance,Find You_'re Here _ Find You_'re Gone.mp3
Nakali (Peter Illias Remix]),Lessov,2020 April,,,89%,Hypnotic Trance,Lessov - Nakali (Peter Illias Remix].mp3
Awakening Dreams (Original Mix),Lumidelic,2019 January,,,89%,Hypnotic Trance,Lumidelic - Awakening Dreams (Original Mix) [www.slider.kz].mp3
Pillows (Original Mix),Mango & Jan Martin,2019 July,,,89%,Hypnotic Trance,Mango & Jan Martin - Pillows (Original Mix) [www.slider.kz].mp3
You & I (Deadmau5 Remix),Medina,Root,,,89%,Hypnotic Trance,Medina - You & I (Deadmau5 Remix).mp3
The Ocean,PAUL VAN DYK feat. Arty,2018 November,,,89%,Hypnotic Trance,PAUL VAN DYK feat. Arty - The Ocean [www.slider.kz].mp3
The End Is Just The Beginning (Original Mix) ST,Pryda,2018 September,,,89%,Hypnotic Trance,Pryda - The End Is Just The Beginning (Original Mix) ST [www.slider.kz].mp3
Symmetry (Original Mix]),Richard Bass,2020 October,,,89%,Hypnotic Trance,Richard Bass - Symmetry (Original Mix].mp3
There She Was (Original Mix]),Roald Velden,2020 October,,,89%,Hypnotic Trance,Roald Velden - There She Was (Original Mix].mp3
One & One,Robert Miles,Root,,,89%,Hypnotic Trance,Robert Miles - One & One.mp3
It's Morning (Talamanca Dub Mix),Sergey,2017 May,,,89%,Hypnotic Trance,Sergey - It's Morning (Talamanca Dub Mix).mp3
Melodic Progressive House Mix Vol 14 (On The Road),Silk Music / Various,Root,,,89%,Hypnotic Trance,Melodic Progressive House mix Vol 14 (On The Road)_2.mp3
Melodic Progressive House Mix Vol 15 (Perfect Life),Silk Music / Various,Root,,,89%,Hypnotic Trance,Melodic Progressive House mix Vol 15 (Perfect Life).mp3
Melodic Progressive House Mix Vol 24 (City Lights),Silk Music / Various,Root,,,89%,Hypnotic Trance,Melodic Progressive House mix Vol 24 (City Lights).mp3
Till the Dawn (Lumidelic Remix),South Pole,2020 October,,,89%,Hypnotic Trance,South Pole - Till the Dawn (Lumidelic Remix).mp3
Touchdown,Sunlight Project,2020 October,,,89%,Hypnotic Trance,Sunlight Project - Touchdown.mp3
Underlying Feeling (Adam K & Soha Club Mix),Sylvia,2016 June,,,89%,Hypnotic Trance,Sylvia - Underlying Feeling (Adam K & Soha Club Mix).mp3
Medusa (Original Mix),Talamanca,2020 October,,,89%,Hypnotic Trance,Talamanca - Medusa (Original Mix).mp3
Love On A Real Train,Tangerine Dream,2018 November,,,89%,Hypnotic Trance,Tangerine Dream - Love On A Real Train [www.slider.kz].mp3
Moonlight Party,Tiesto,Root,,,89%,Hypnotic Trance,Tiesto - Moonlight Party.mp3
Break My Fall,Tiesto feat. BT,Root,,,89%,Hypnotic Trance,Tiesto feat. BT - Break My Fall.mp3
Feel It In My Bones,Tiësto feat. Tegan and Sara,Root,,,89%,Hypnotic Trance,Tiësto feat. Tegan and Sara - Feel It In My Bones.mp3
Point of Illusions (Original Mix]),Tom Strobe,2020 April,,,89%,Hypnotic Trance,Tom Strobe - Point of Illusions (Original Mix].mp3
Headstrong,Trapt,Root,,,89%,Hypnotic Trance,Headstrong By Trapt.mp3
eric-prydz-pres-pryda-f12-original-mix,Various Artists,2016 June,,,89%,Hypnotic Trance,eric-prydz-pres-pryda-f12-original-mix[mp3freex].mp3
▲▼-radistai-djs-x-tiesto-amp-don-diablo-chemicals-on-road-larrygarabagiu-mashup,Various Artists,2016 June,,,89%,Hypnotic Trance,▲▼-radistai-djs-x-tiesto-amp-don-diablo-chemicals-on-road-larrygarabagiu-mashup[mp3freex].mp3
Ping Pong (Original Mix),Armin Van Buuren,Top 100 Beatport - April 2014,,,83%,Hypnotic Trance,08 - Armin Van Buuren - Ping Pong (Original Mix).mp3
This Is What It Feels Like (W&W Remix),Armin van Buuren feat. Trevor Guthrie,Beatport Progressive House Top100 (February 14),,,83%,Hypnotic Trance,Armin van Buuren feat. Trevor Guthrie - This Is What It Feels Like (W&W Remix).mp3
RIOT (Original Mix),"Arty, Matisse & Sadko",Beatport Progressive House Top100 (February 14),,,83%,Hypnotic Trance,"Arty, Matisse & Sadko - RIOT (Original Mix).mp3"
9PM (Till I Come) (Original Radio Edit),ATB,Discoteca Anni 90,,,83%,Hypnotic Trance,ATB - 9PM (Till I Come) (Original Radio Edit).mp3
Face to Face (Junkx Remix),ATB feat. Stanfour,Top 100 Beatport - April 2014,,,83%,Hypnotic Trance,50 - ATB feat. Stanfour - Face to Face (Junkx Remix).mp3
Honey [Chicane Club Mix],Billie Ray Martin,(2001) In Search Of Sunrise Vol.1,,,83%,Hypnotic Trance,03 - Billie Ray Martin - Honey [Chicane Club Mix].mp3
Mercury And Solace [Bt 12 Mastermix],Bt,(2001) In Search Of Sunrise Vol.1,,,83%,Hypnotic Trance,05 - Bt - Mercury And Solace [Bt 12 Mastermix].mp3
1981 (Mike Vale Vs Jerome Robins Mix),Deadmau5,"Top 20 Electro, Tech & Progressive House Charts - Feb 2013 - iCORM",,,83%,Hypnotic Trance,014. Deadmau5 - 1981 (Mike Vale Vs Jerome Robins Mix).mp3
Sparkles [Magikal Remake],Dj Tiesto,(2001) In Search Of Sunrise Vol.1,,,83%,Hypnotic Trance,14 - Dj Tiesto - Sparkles [Magikal Remake].mp3
Liberate (Original Mix),Eric Prydz,Top 100 Beatport - April 2014,,,83%,Hypnotic Trance,04 - Eric Prydz - Liberate (Original Mix).mp3
Walhalla,Gouryella,(2001) In Search Of Sunrise Vol.1,,,83%,Hypnotic Trance,10 - Gouryella - Walhalla.mp3
Far From Over,Kamaya Painters,(2001) In Search Of Sunrise Vol.1,,,83%,Hypnotic Trance,11 - Kamaya Painters - Far From Over.mp3
I Believe [Dj Tandu Remix],Lange,(2001) In Search Of Sunrise Vol.1,,,83%,Hypnotic Trance,12 - Lange - I Believe [Dj Tandu Remix].mp3
Time Gate [Update],Marc Vision,(2001) In Search Of Sunrise Vol.1,,,83%,Hypnotic Trance,04 - Marc Vision - Time Gate [Update].mp3
For An Angel,Paul Van Dyk,Discoteca Anni 90,,,83%,Hypnotic Trance,Paul Van Dyk - For An Angel.mp3
F.A.T (Original Mix),Pryda,Beatport Progressive House Top100 (February 14),,,83%,Hypnotic Trance,Pryda - F.A.T (Original Mix).mp3
Lycka (Original Mix),Pryda,Beatport Progressive House Top100 (February 14),,,83%,Hypnotic Trance,Pryda - Lycka (Original Mix).mp3
Children,Robert Miles,Discoteca Anni 90,,,83%,Hypnotic Trance,Robert Miles - Children.mp3
Children (Dream Version),Robert Miles,Discoteca Anni 90,,,83%,Hypnotic Trance,Robert Miles - Children (Dream Version).mp3
Fable,Robert Miles,Discoteca Anni 90,,,83%,Hypnotic Trance,Robert Miles - Fable.mp3
Fable (Dream Version),Robert Miles,Discoteca Anni 90,,,83%,Hypnotic Trance,Robert Miles - Fable (Dream Version).mp3
One And One,Robert Miles feat. Maria Nayler,Discoteca Anni 90,,,83%,Hypnotic Trance,Robert Miles feat. Maria Nayler - One And One.mp3
One And One (Club Version),Robert Miles feat. Maria Nayler,Discoteca Anni 90,,,83%,Hypnotic Trance,Robert Miles feat. Maria Nayler - One And One (Club Version).mp3
Anomaly [Calling Your Name] [Ferry Corsten Remix],Taylor,(2001) In Search Of Sunrise Vol.1,,,83%,Hypnotic Trance,02 - Taylor - Anomaly [Calling Your Name] [Ferry Corsten Remix].mp3
Sun Is Shining [Mash Up Matt Remix],Technique,(2001) In Search Of Sunrise Vol.1,,,83%,Hypnotic Trance,09 - Technique - Sun Is Shining [Mash Up Matt Remix].mp3
Remember [To The Millenium] [Lange Remix],The Morrighan,(2001) In Search Of Sunrise Vol.1,,,83%,Hypnotic Trance,13 - The Morrighan - Remember [To The Millenium] [Lange Remix].mp3
bright_morningstar,tiesto,(2007) Elements Of Life,,,83%,Hypnotic Trance,07-tiesto-bright_morningstar.mp3
carpe_noctum,tiesto,(2007) Elements Of Life,,,83%,Hypnotic Trance,04-tiesto-carpe_noctum.mp3
driving_to_heaven,tiesto,(2007) Elements Of Life,,,83%,Hypnotic Trance,05-tiesto-driving_to_heaven.mp3
elements_of_life,tiesto,(2007) Elements Of Life,,,83%,Hypnotic Trance,11-tiesto-elements_of_life.mp3
hes_a_pirate__tiesto_remix,tiesto,(2007) Elements Of Life,,,83%,Hypnotic Trance,12-tiesto-hes_a_pirate__tiesto_remix.mp3
ten_seconds_before_sunrise,tiesto,(2007) Elements Of Life,,,83%,Hypnotic Trance,01-tiesto-ten_seconds_before_sunrise.mp3
Drop It Like This (Original Mix),Tiesto feat. twoloud,Top 100 Beatport - April 2014,,,83%,Hypnotic Trance,22 - Tiesto feat. twoloud - Drop It Like This (Original Mix).mp3
sweet_things,tiesto_feat_charlotte_martin,(2007) Elements Of Life,,,83%,Hypnotic Trance,06-tiesto_feat_charlotte_martin-sweet_things.mp3
in_the_dark,tiesto_feat_christian_burns,(2007) Elements Of Life,,,83%,Hypnotic Trance,09-tiesto_feat_christian_burns-in_the_dark.mp3
everything,tiesto_feat_jes,(2007) Elements Of Life,,,83%,Hypnotic Trance,02-tiesto_feat_jes-everything.mp3
do_you_feel_me,tiesto_feat_julie_thompson,(2007) Elements Of Life,,,83%,Hypnotic Trance,03-tiesto_feat_julie_thompson-do_you_feel_me.mp3
dance4life,tiesto_feat_maxi_jazz,(2007) Elements Of Life,,,83%,Hypnotic Trance,10-tiesto_feat_maxi_jazz-dance4life.mp3
