Track name,Artist name,Album name,Spotify ID,Spotify URL,Taste Match,Mood,Local Filename
Lost In You (Blood Groove & Kikis Remix),Dusky feat. Janai,2019 January,3wv4SOSBnYo7vziDu25SzV,https://open.spotify.com/track/3wv4SOSBnYo7vziDu25SzV,96%,Sunset Deep House,Dusky feat. Janai - Lost In You (Blood Groove & Kikis Remix) [www.slider.kz].mp3
In My Memory (Blood Groove & Kikis Remix),EDU & Susie Ledge,2019 January,0fbmUp2FNhFGqTZvm71y6t,https://open.spotify.com/track/0fbmUp2FNhFGqTZvm71y6t,96%,Sunset Deep House,EDU & Susie Ledge - In My Memory (Blood Groove & Kikis Remix).mp3
Goodbye Feat. Lyse (Alex Schulz Remix),Feder Feat. Lyse,2017 March,28LzmRnsiidhiBBUvdi6Aj,https://open.spotify.com/track/28LzmRnsiidhiBBUvdi6Aj,96%,Sunset Deep House,Feder Feat. Lyse - Goodbye Feat. Lyse (Alex Schulz Remix).mp3
Believers (Blood Groove & Kikis Remix),Fresh Produce,2019 January,3cWD4SwoytQnAKKxXExBRM,https://open.spotify.com/track/3cWD4SwoytQnAKKxXExBRM,96%,Sunset Deep House,Fresh Produce - Believers (Blood Groove & Kikis Remix) [www.slider.kz].mp3
Klanga (De Hofnar Remix),Gostan,2016 December,1RMXNaUZ8AdmANVYyNjNum,https://open.spotify.com/track/1RMXNaUZ8AdmANVYyNjNum,96%,Sunset Deep House,Gostan - Klanga (De Hofnar Remix).mp3
Klanga (Henri Pfr Remix),Gostan,2016 December,1RMXNaUZ8AdmANVYyNjNum,https://open.spotify.com/track/1RMXNaUZ8AdmANVYyNjNum,96%,Sunset Deep House,Gostan - Klanga (Henri Pfr Remix).mp3
Don't Be So Shy (Filatov & Karas Remix)( Viduta Bootleg ),Imany,2018 September,3fd4XsfabB2aPXGKywbM21,https://open.spotify.com/track/3fd4XsfabB2aPXGKywbM21,96%,Sunset Deep House,Imany - Don't Be So Shy (Filatov & Karas Remix)( Viduta Bootleg ).mp3
Candy (Original Mix) RA,Kungs feat. Jasmine Thompson,2017 Febuary,3c8iiZGfEammKJuWTErE5x,https://open.spotify.com/track/3c8iiZGfEammKJuWTErE5x,96%,Sunset Deep House,Kungs feat. Jasmine Thompson - Candy (Original Mix) RA.mp3
Boardwalks (Sonny Alven Remix),Little May,2017 Febuary,5z16txnOAgiPxxV2Qb8YlO,https://open.spotify.com/track/5z16txnOAgiPxxV2Qb8YlO,96%,Sunset Deep House,Little May - Boardwalks (Sonny Alven Remix).mp3
Our Home (Vince Forwards Remix),Mark & Lukas,2020 October,3B06OO0Lgise2fSXhOl6ri,https://open.spotify.com/track/3B06OO0Lgise2fSXhOl6ri,96%,Sunset Deep House,Mark & Lukas - Our Home (Vince Forwards Remix).mp3
Together [Anton Ishutin Remix] DI,Moe Turk,2019 July,2dScQNl2aWvCHqkZEhbWNd,https://open.spotify.com/track/2dScQNl2aWvCHqkZEhbWNd,96%,Sunset Deep House,Moe Turk - Together [Anton Ishutin Remix] DI [www.slider.kz].mp3
The Cornerstone (nick Remix),Nikko Culture,2018 September,6R4wp6VLIhgXBt6xIPbHhZ,https://open.spotify.com/track/6R4wp6VLIhgXBt6xIPbHhZ,96%,Sunset Deep House,Nikko Culture  - The Cornerstone (Housenick Remix) [www.slider.kz].mp3
Miss Mood (Satin Jackets Remix),Novika,2017 November,1uGCIOWwJYrI9ODZZOQ6HO,https://open.spotify.com/track/1uGCIOWwJYrI9ODZZOQ6HO,96%,Sunset Deep House,Novika - Miss Mood (Satin Jackets Remix).mp3
Around The Fire (Laykkah Relax Remix),Ofenbach,2018 September,1q3GQX1a1VUd7qBtrNsctg,https://open.spotify.com/track/1q3GQX1a1VUd7qBtrNsctg,96%,Sunset Deep House,Ofenbach - Around The Fire (Laykkah Relax Remix) [www.slider.kz].mp3
Gone (Vijay & Sofia Zlatko Remix),Patrick Baker,2017 March,5gs50EsDAWfxLjr5no47jd,https://open.spotify.com/track/5gs50EsDAWfxLjr5no47jd,96%,Sunset Deep House,Patrick Baker - Gone (Vijay & Sofia Zlatko Remix).mp3
Kuaga (Sonny Alven Remix),Pierce Fulton,2017 March,0jVjBo2LkUy50FYODALvrA,https://open.spotify.com/track/0jVjBo2LkUy50FYODALvrA,96%,Sunset Deep House,Pierce Fulton  - Kuaga (Sonny Alven Remix).mp3
Good Day (Blood Groove & Kikis Remix),Purple Cocktail & V.Ray,2019 January,7HwV62H6nuYbz7S7LVnGbO,https://open.spotify.com/track/7HwV62H6nuYbz7S7LVnGbO,96%,Sunset Deep House,Purple Cocktail & V.Ray - Good Day (Blood Groove & Kikis Remix) [www.slider.kz].mp3
Summer On You (Original Mix),Sam Feldt x Lucas & Steve feat. Wulf,2016 December,0o8PAzsSLDa4MVQJixGVty,https://open.spotify.com/track/0o8PAzsSLDa4MVQJixGVty,96%,Sunset Deep House,Sam Feldt x Lucas & Steve feat. Wulf - Summer On You (Original Mix).mp3
Summer Nights (Radio Mix) [EERS],Scheinizzl & Chroph ft. David Lageder,2017 March,34cA8s7U6ATzNMDyrCX0Bx,https://open.spotify.com/track/34cA8s7U6ATzNMDyrCX0Bx,96%,Sunset Deep House,Scheinizzl & Chroph ft. David Lageder - Summer Nights (Radio Mix) [EERS] .mp3
Bloodflows (Sonny Alven Remix),SOHN,2017 Febuary,6I3aXlhgyCOaQlVBph51qU,https://open.spotify.com/track/6I3aXlhgyCOaQlVBph51qU,96%,Sunset Deep House,SOHN - Bloodflows (Sonny Alven Remix).mp3
2 Roads (Blood Groove & Kikis Remix),Trebland,2019 January,0ILBAAJpeHdgpHotSq3cu5,https://open.spotify.com/track/0ILBAAJpeHdgpHotSq3cu5,96%,Sunset Deep House,Trebland - 2 Roads (Blood Groove & Kikis Remix) [www.slider.kz].mp3
Stars (feat. Tania Zygar),Vijay & Sofia,2020 July,7sH6HGCK9qgHjrx0KFnwlG,https://open.spotify.com/track/7sH6HGCK9qgHjrx0KFnwlG,96%,Sunset Deep House,Vijay & Sofia - Stars (feat. Tania Zygar).mp3
Stubborn Love (FlicFlac Bootleg) (1),The Lumineers,Indie,4W7LccW7cQgSidRBHh3W2v,https://open.spotify.com/track/4W7LccW7cQgSidRBHh3W2v,91%,Sunset Deep House,The Lumineers- Stubborn Love (FlicFlac Bootleg) www.myfreemp3.re  (1).mp3
Walk Into The Night (Original Mix),Alex Hook Feat. Shyam,2017 Febuary,,,90%,Sunset Deep House,Alex Hook Feat. Shyam - Walk Into The Night (Original Mix).mp3
Mr. Saxobeat,Alexandra Stan,Root,,,90%,Sunset Deep House,Alexandra Stan - Mr. Saxobeat - LYRICS.mp3
Antoine Chambe & Otter Berry ft. Hi-Ly - Andalusia (Filatov & Karas Remix),Babylonia,2017 March,,,90%,Sunset Deep House,Babylonia - Antoine Chambe & Otter Berry ft. Hi-Ly - Andalusia (Filatov & Karas Remix).mp3
"DJ Crown, Juloboy - City Lights (Original Mix)",Babylonia,2017 Febuary,,,90%,Sunset Deep House,"Babylonia - DJ Crown, Juloboy - City Lights (Original Mix).mp3"
Voices (Original Mix),Blood Groove & Kikis,2018 December,,,90%,Sunset Deep House,04. Blood Groove & Kikis - Voices (Original Mix) [www.slider.kz].mp3
The Only Way feat Cosma (Supacooks Remix),CRAM,2019 July,,,90%,Sunset Deep House,CRAM - The Only Way feat Cosma (Supacooks Remix) [www.slider.kz].mp3
Keep On Dancing,Danijel Kostic & Shyam,2018 September,,,90%,Sunset Deep House,Danijel Kostic & Shyam - Keep On Dancing  [www.slider.kz].mp3
Vogelvlucht (Original Mix),De Hofnar,Indie,5CeTuypSIJIOq0nUs4uhBh,https://open.spotify.com/track/5CeTuypSIJIOq0nUs4uhBh,90%,Sunset Deep House,De Hofnar-Vogelvlucht (Original Mix) www.myfreemp3.re .mp3
Spring (Blood Groove & Kikis Remix),Elvin Ong,Root,,,90%,Sunset Deep House,Elvin Ong - Spring (Blood Groove & Kikis Remix).mp3
Klanga (Cedric Zeyenne Remix) (DEEP ONE radio edit) (DEEP ONE radio edit),Gostan,2016 December,,,90%,Sunset Deep House,Gostan - Klanga (Cedric Zeyenne Remix) (DEEP ONE radio edit) (DEEP ONE radio edit) - http---vk.com-deep1radio.mp3
The More I Want You (Original Mix),Larse,2017 March,,,90%,Sunset Deep House,06 Larse - The More I Want You (Original Mix).mp3
Reflections (Gryffin Remix),Misterwives,2019 August,,,90%,Sunset Deep House,Misterwives - Reflections (Gryffin Remix).mp3
Do It All Again Pascal Junior Remix MP3 downloads,MrProbz,Root,,,90%,Sunset Deep House,MrProbz - Do It All Again Pascal Junior Remix MP3 downloads _ www.MyFreeMp3.eu_2.MP3
This Is You feat. Sarah Clark (Blood Groove & Kikis Remix),Nigel Good,2018 December,,,90%,Sunset Deep House,Nigel Good - This Is You feat. Sarah Clark (Blood Groove & Kikis Remix) [www.slider.kz].mp3
BBC Essential Mix 2017 Deep Tech Indie Dance,Nora En Pure,Root,,,90%,Sunset Deep House,Nora En Pure - BBC Essential Mix 2017  Deep House  Tech House  Indie Dance.mp3
Turn It Around (Original Mix) - vk.com-lux.music,Nora En Pure,2017 Febuary,,,90%,Sunset Deep House,Nora En Pure - Turn It Around (Original Mix) - vk.com-lux.music.mp3
Love Song (Mahmut Orhan Remix) (1),"Playmen, Alceen feat. Mia",Indie,1BBbGyAkQNZKoJgqeZRuLI,https://open.spotify.com/track/1BBbGyAkQNZKoJgqeZRuLI,90%,Sunset Deep House,"Playmen, Alceen feat. Mia-Love Song (Mahmut Orhan Remix) www.myfreemp3.re  (1).mp3"
Prayer (Original Mix),Robin Schulz,Root,,,90%,Sunset Deep House,Robin Schulz - Prayer (Original Mix).mp3
Willst Du,Robin Schulz,Root,,,90%,Sunset Deep House,Robin Schulz  - Willst Du .mp3
Willst Du (Radio Mix),Robin Schulz & Alligatoah,Root,,,90%,Sunset Deep House,Robin Schulz & Alligatoah - Willst Du (Radio Mix).mp3
Can`t Get Away (Kungs Remix),Rodriguez,2017 March,,,90%,Sunset Deep House,Rodriguez - Can`t Get Away (Kungs Remix).mp3
frank-ocean-thinking-bout-you-motez-edit,Various Artists,2016 June,,,90%,Sunset Deep House,frank-ocean-thinking-bout-you-motez-edit[mp3freex].mp3
The Only One (Alex Hook Radio Remix),Various Artists,2020 July,,,90%,Sunset Deep House,04 - The Only One (Alex Hook Radio Remix).mp3
The Only One (Alex Hook Remix),Various Artists,2020 July,,,90%,Sunset Deep House,03 - The Only One (Alex Hook Remix).mp3
Light Up,Vijay & Sofia,2020 July,,,90%,Sunset Deep House,Vijay & Sofia - Light Up.mp3
World Of Colors,Vijay & Sofia,2020 July,,,90%,Sunset Deep House,Vijay & Sofia - World Of Colors.mp3
Earth Groove (Extended Mix),Vijay & Sofia Ft. Notte,Root,,,90%,Sunset Deep House,Vijay & Sofia Ft. Notte - Earth Groove (Extended Mix).mp3
Sense of grey (Blood Groove & Kikis rmx),Vince Forwards,2019 January,,,90%,Sunset Deep House,Vince Forwards - Sense of grey (Blood Groove & Kikis rmx) [www.slider.kz].mp3
Watching You 0.30 (Z5.30),!!!!Lisitsyn feat. Stepanov,Deep 2019,,,84%,Sunset Deep House,!!!!Lisitsyn feat. Stepanov - Watching You 0.30  (Z5.30).mp3
Needy Girl (Earstrip Woo2tech Remix) DV _0.30 (Z4.47),!!!Chromeo,Deep 2019,,,84%,Sunset Deep House,!!!Chromeo - Needy Girl (Earstrip  Woo2tech Remix) DV _0.30 (Z4.47).mp3
Lonely One (Anton Ishutin Remix),"!K! Chris Willis, Crazibiza",Deep 2019,,,84%,Sunset Deep House,"!K! Chris Willis, Crazibiza - Lonely One (Anton Ishutin Remix) www.music4you.hu.mp3"
feat. Seveneverâ€“ I Don't Want (Original Mix),!Lisitsyn & Misha Klein,Deep 2019,,,84%,Sunset Deep House,!Lisitsyn & Misha Klein feat Seveneverâ€“ I Don't Want (Original Mix).mp3
Stronger (Original Mix),!Misha Klein & Lisitsyn feat. SevenEver,Deep 2019,,,84%,Sunset Deep House,!Misha Klein & Lisitsyn feat. SevenEver - Stronger (Original Mix).mp3
Getting Lost (Sinistro Remix),"!Misha Klein, Lisitsyn feat Alateya",Deep 2019,,,84%,Sunset Deep House,"!Misha Klein, Lisitsyn feat Alateya - Getting Lost (Sinistro Remix).mp3"
Calvin Harris & Disciples - How Deep Is Your Love,(01),Deep 2019,,,84%,Sunset Deep House,(01) - Calvin Harris & Disciples - How Deep Is Your Love.mp3
Sade - Somebody Already Broke My Heart [Olej Edit],(2015),Deep 2019,,,84%,Sunset Deep House,(2015) - Sade - Somebody Already Broke My Heart [Olej Edit].mp3
Searching (Geonis & Mier) 2016 DeepH (120 Amaj),(NuDisco) Deep Sound Effect,Deep 2019,,,84%,Sunset Deep House,(NuDisco) Deep Sound Effect - Searching (Geonis & Mier) 2016 DeepH (120 Amaj).mp3
Want Your Love (Olej) 2016 NuDisco (120 Fmin),(NuDisco) Geonis & Mier,Deep 2019,,,84%,Sunset Deep House,(NuDisco) Geonis & Mier - Want Your Love (Olej) 2016 NuDisco (120 Fmin).mp3
Want Your Love (Original) 2016 (120 Fmin),(NuDisco) Geonis & Mier,Deep 2019,,,84%,Sunset Deep House,(NuDisco) Geonis & Mier - Want Your Love (Original) 2016 (120 Fmin).mp3
Fade Away (Kovary Remix),) Dayne S,Deep 2019,,,84%,Sunset Deep House,(deep ) Dayne S - Fade Away (Kovary Remix).mp3
RISE AGAIN - scott wozniak remix,+ 06-DJ ROLAND CLARK feat. ROBIN S,Deep 2019,,,84%,Sunset Deep House,+ 06-DJ ROLAND CLARK feat. ROBIN S - RISE AGAIN -  scott wozniak remix.mp3
Beautiful Moment (Original Floor Mix),+++ 102. Hideo Kobayashi Feat. Christa,Deep 2019,,,84%,Sunset Deep House,+++ 102. Hideo Kobayashi Feat. Christa - Beautiful Moment (Original Floor Mix).mp3
Kissing Your Shadow (MBNN),00000111_Neteta,Deep 2019,,,84%,Sunset Deep House,00000111_Neteta - Kissing Your Shadow (MBNN.mp3
Im Gonna Fly (Original Mi),00000E59_Juloboy,Deep 2019,,,84%,Sunset Deep House,00000E59_Juloboy - Im Gonna Fly (Original Mi.mp3
Open Up Your Heart (Origi),00000E5A_Juloboy,Deep 2019,,,84%,Sunset Deep House,00000E5A_Juloboy - Open Up Your Heart (Origi.mp3
I Need To Know (Anton Ish),00000F6D_Juloboy,Deep 2019,,,84%,Sunset Deep House,00000F6D_Juloboy - I Need To Know (Anton Ish.mp3
reflection_(pete_bellis_remix),5prite,Deep 2019,,,84%,Sunset Deep House,03-5prite-reflection_(pete_bellis_remix).mp3
Close You Rise (Original Mix),Abriviatura IV,Deep 2019,,,84%,Sunset Deep House,01. Abriviatura IV - Close You Rise (Original Mix).mp3
Cruel Summer (Mr.Nu & Deepjack Remix),Ace of Base,Deep 2019,,,84%,Sunset Deep House,02. Ace of Base - Cruel Summer (Mr.Nu & Deepjack Remix).mp3
Hydro,Addex,Deep 2019,,,84%,Sunset Deep House,01 - Addex - Hydro.mp3
Hydro (original mix),Addex,Deep 2019,,,84%,Sunset Deep House,01. Addex - Hydro (original mix).mp3
Only Dust Remains (original mix),Addex,Deep 2019,,,84%,Sunset Deep House,03. Addex - Only Dust Remains (original mix).mp3
rumble_in_the_bronx_(ilias_katelanos_remix),addex,Deep 2019,,,84%,Sunset Deep House,02-addex-rumble_in_the_bronx_(ilias_katelanos_remix).mp3
rumble_in_the_bronx_(original_mix),addex,Deep 2019,,,84%,Sunset Deep House,01-addex-rumble_in_the_bronx_(original_mix).mp3
Take Me (original mix),Addex,Deep 2019,,,84%,Sunset Deep House,02. Addex - Take Me (original mix).mp3
Timewarp Creation (Original Mix),Addex,Deep 2019,,,84%,Sunset Deep House,02. Addex - Timewarp Creation (Original Mix).mp3
like a record (original mix),addex & blissphemy,Deep 2019,,,84%,Sunset Deep House,01 - addex & blissphemy - like a record (original mix).mp3
Chocolate (Ben Delay Main Remix),"Africanism, Olivia de Lanzac",Deep 2019,,,84%,Sunset Deep House,"032.Africanism, Olivia de Lanzac - Chocolate (Ben Delay Main Remix).mp3"
Eyes of Love (Toly Braun Remix),"Akora, Mike Stil, Yam Nor, Toly Braun",Deep 2019,,,84%,Sunset Deep House,"029. Akora, Mike Stil, Yam Nor, Toly Braun - Eyes of Love (Toly Braun Remix).mp3"
In the Dark (Original Mix),Alex Harrington,Deep 2019,,,84%,Sunset Deep House,007.Alex Harrington - In the Dark (Original Mix).mp3
No Smoking,"Alexic Rod, Colombo",Sax House,,,84%,Sunset Deep House,"Alexic Rod, Colombo - No Smoking.mp3"
No Roots (Fly & Sasha Fashion Remix),Alice Merton,Deep 2019,,,84%,Sunset Deep House,008.Alice Merton - No Roots (Fly & Sasha Fashion Remix).mp3
Beautiful_Things_(Dapa_Deep_Remix),Andain,Deep 2019,,,84%,Sunset Deep House,01_Andain_-_Beautiful_Things_(Dapa_Deep_Remix).mp3
Phantom Highways - 06R Remix,Andre Bonsor,Deep 2019,,,84%,Sunset Deep House,02. Andre Bonsor - Phantom Highways - 06R Remix.mp3
Departure (Blood Groove & Kikis Remix),Andre Sobota,Progressive techno,,,84%,Sunset Deep House,Andre Sobota - Departure (Blood Groove & Kikis Remix).mp3
Save the World,"Andrey Exx, Goldhand",Deep 2019,,,84%,Sunset Deep House,"012. Andrey Exx, Goldhand - Save the World.mp3"
Everlasting Pictures (feat. Casey) (Ivan Spell Remix),Andrey Keyton Casey Irina Gi,Deep 2019,,,84%,Sunset Deep House,012. Andrey Keyton Casey Irina Gi - Everlasting Pictures (feat. Casey) (Ivan Spell Remix).mp3
I Want Your Soul (Kevin Karlson Remix),"Andrey Keyton, Sharapov feat. Tinaya",Deep 2019,,,84%,Sunset Deep House,"013.Andrey Keyton, Sharapov feat. Tinaya - I Want Your Soul (Kevin Karlson Remix).mp3"
Deal With Darlings (Original Mix),Angelo Draetta Ft Sanna Hartfield,Deep 2019,,,84%,Sunset Deep House,01-Angelo Draetta Ft Sanna Hartfield-Deal With Darlings (Original Mix).mp3
This Is Unreal (Vicent Ballester Remix),Angelo M. & David Manso feat. Brijow,Deep 2019,,,84%,Sunset Deep House,019. Angelo M. & David Manso feat. Brijow - This Is Unreal (Vicent Ballester Remix).mp3
Androfile (Original Mix),Anthony Mea,Deep 2019,,,84%,Sunset Deep House,03.Anthony Mea - Androfile (Original Mix).mp3
Broken (Original Mix),Anthony Mea,Deep 2019,,,84%,Sunset Deep House,01. Anthony Mea - Broken (Original Mix).mp3
I Can't Feel A Good Time (Original Mix),Anthony Mea,Deep 2019,,,84%,Sunset Deep House,03. Anthony Mea - I Can't Feel A Good Time (Original Mix).mp3
Someday (Original Mix),Anthony Mea,Deep 2019,,,84%,Sunset Deep House,02. Anthony Mea - Someday (Original Mix).mp3
My Home (ft. Jaze Knight - The Sax Mix),Anthony Romeno,Sax House,,,84%,Sunset Deep House,Anthony Romeno - My Home (ft. Jaze Knight - The Sax Mix).mp3
crimson_(original_mix),anthony_mea,Deep 2019,,,84%,Sunset Deep House,02-anthony_mea-crimson_(original_mix).mp3
lifetime_in_berlin_submantra_rmx,anthony_mea,Deep 2019,,,84%,Sunset Deep House,03-anthony_mea-lifetime_in_berlin_submantra_rmx.mp3
Bassmore (Original Mix),Anton Ishutin,Deep 2019,,,84%,Sunset Deep House,03. Anton Ishutin - Bassmore (Original Mix).mp3
Be My Lover (Melih Aydogan Remix),Anton Ishutin Feat. Note U,Deep 2019,,,84%,Sunset Deep House,024. Anton Ishutin Feat. Note U - Be My Lover (Melih Aydogan Remix).mp3
Good Day (Original Mix),Anton Liss & Andrew Rai,Deep 2019,,,84%,Sunset Deep House,031. Anton Liss & Andrew Rai - Good Day (Original Mix).mp3
Higher (Barkley Remix),Anton Liss & Andrew Rai feat. Philip Manning,Deep 2019,,,84%,Sunset Deep House,012.Anton Liss & Andrew Rai feat. Philip Manning - Higher  (Barkley Remix).mp3
Back In Time (Original Mix),Antony Miles,Deep 2019,,,84%,Sunset Deep House,01 - 02 - Antony Miles - Back In Time (Original Mix).mp3
