Track name,Artist name,Album name,Spotify ID,Spotify URL,Taste Match,Mood,Local Filename
Yiruma,If I Could See You Again,Root,,,87%,Buddha Bar Lounge,If I Could See You Again - Yiruma.mp3
Punjab,Karunesh,Root,,,87%,Buddha Bar Lounge,Karunesh -  Punjab.mp3
Lift me up,Moby,Root,,,87%,Buddha Bar Lounge,Moby - Lift me up.mp3
Porcelain,Moby,Root,,,87%,Buddha Bar Lounge,Moby - Porcelain.mp3
The sky is broken,Moby,Root,,,87%,Buddha Bar Lounge,Moby  - The sky is broken.mp3
Huong Vietnam,My Phuong Nguyen & Thierry David,Root,,,87%,Buddha Bar Lounge,02 - My Phuong Nguyen & Thierry David - Huong Vietnam.mp3
blumenkraft-smoked-glass-and-crome[mp3freex],Ott,2016 June,,,87%,Buddha Bar Lounge,ott-blumenkraft-smoked-glass-and-crome[mp3freex].mp3
Ritmo Caliente,Phatjak vs DJ Hamoodi,Root,,,87%,Buddha Bar Lounge,09 - Phatjak Vs- Dj Hamoodi - Ritmo Caliente.mp3
Indian Gipsy,Ravi Prasad,Root,,,87%,Buddha Bar Lounge,07 - Indian Gipsy (Ravi Prasad).mp3
Mo Ashibi (Jason Bentley Remix),Ryukyu Underground,Root,,,87%,Buddha Bar Lounge,05 - Ryukyu Underground - Mo Ashibi (Jason Bentley Remix).mp3
Distance,Schiller,Root,,,87%,Buddha Bar Lounge,Schiller - Distance.mp3
I Feel You,Schiller,Root,,,87%,Buddha Bar Lounge,15 - Schiller - I Feel You.mp3
I Will Find You [Original Version],Schiller,Root,,,87%,Buddha Bar Lounge,Schiller - I Will Find You [Original Version].mp3
In The Dark (mit Jette Von Roth),Schiller,Root,,,87%,Buddha Bar Lounge,Schiller - In The Dark (mit Jette Von Roth).mp3
Love,Schiller,Root,,,87%,Buddha Bar Lounge,Schiller - Love.mp3
ruhe,Schiller,Root,,,87%,Buddha Bar Lounge,schiller _ ruhe.mp3
Dream Of You,Schiller mit Heppner,Root,,,87%,Buddha Bar Lounge,Schiller mit Heppner - Dream Of You.mp3
Perfume (Remixed By Campo),Supervielle,Root,,,87%,Buddha Bar Lounge,06 - Supervielle - Perfume (Remixed By Campo).mp3
Schiller feat. Jael,Tired,Root,,,87%,Buddha Bar Lounge,Tired - Schiller feat. Jael.mp3
Aja Maji,Ustad Sultan Khan,Root,,,87%,Buddha Bar Lounge,06 - Ustad Sultan Khan - Aja Maji.mp3
solitude-buddha-bar,Various Artists,2016 November,,,87%,Buddha Bar Lounge,solitude-buddha-bar[mp3freex].mp3
Kiss The Rain (Full Version),Yiruma,Root,,,87%,Buddha Bar Lounge,Yiruma - Kiss The Rain (Full Version).mp3
Moonlight,Yiruma,Root,,,87%,Buddha Bar Lounge,Yiruma - Moonlight.mp3
Magic Forrest,Angel Tears,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,14 - Angel Tears - Magic Forrest.mp3
After Love [Ambient Mix],Blank & Jones,Blank & Jones - Relax CD-1 - Sun-320,,,81%,Buddha Bar Lounge,03.Blank & Jones - After Love [Ambient Mix].mp3
Choose Disco,Blank & Jones,Blank & Jones - Relax CD-2 -Moon-320,,,81%,Buddha Bar Lounge,11.Blank & Jones - Choose Disco.mp3
Coming Home,Blank & Jones,Blank & Jones - Relax CD-1 - Sun-320,,,81%,Buddha Bar Lounge,12.Blank & Jones - Coming Home.mp3
Comment Te Dire Adieu (with Berry),Blank & Jones,Blank & Jones - Relax CD-1 - Sun-320,,,81%,Buddha Bar Lounge,13.Blank & Jones - Comment Te Dire Adieu (with Berry).mp3
Cruel Love (with Katja Werker),Blank & Jones,Blank & Jones - Relax CD-1 - Sun-320,,,81%,Buddha Bar Lounge,11.Blank & Jones - Cruel Love (with Katja Werker).mp3
Feeld Good,Blank & Jones,Blank & Jones - Relax CD-2 -Moon-320,,,81%,Buddha Bar Lounge,02.Blank & Jones - Feeld Good.mp3
From N'Ney With Love,Blank & Jones,Blank & Jones - Relax CD-1 - Sun-320,,,81%,Buddha Bar Lounge,10.Blank & Jones - From N'Ney With Love.mp3
Futura,Blank & Jones,Blank & Jones - Relax CD-2 -Moon-320,,,81%,Buddha Bar Lounge,04.Blank & Jones - Futura.mp3
Heartbeat [Poolside Mix],Blank & Jones,Blank & Jones - Relax CD-2 -Moon-320,,,81%,Buddha Bar Lounge,06.Blank & Jones - Heartbeat [Poolside Mix].mp3
Island Life,Blank & Jones,Blank & Jones - Relax CD-2 -Moon-320,,,81%,Buddha Bar Lounge,05.Blank & Jones - Island Life.mp3
Love Conquers All (with ABC) [Summer Breeze Mix],Blank & Jones,Blank & Jones - Relax CD-1 - Sun-320,,,81%,Buddha Bar Lounge,04.Blank & Jones - Love Conquers All (with ABC) [Summer Breeze Mix].mp3
Love Conquers All [Beach Bar Mix] (with ABC),Blank & Jones,Blank & Jones - Relax CD-2 -Moon-320,,,81%,Buddha Bar Lounge,01.Blank & Jones - Love Conquers All [Beach Bar Mix] (with ABC).mp3
Miracle Man (with Cathy Batistessa) [Afterlife Mix],Blank & Jones,Blank & Jones - Relax CD-2 -Moon-320,,,81%,Buddha Bar Lounge,10.Blank & Jones - Miracle Man (with Cathy Batistessa) [Afterlife Mix].mp3
Miracle Man (with Cathy Battistessa) [Beached],Blank & Jones,Blank & Jones - Relax CD-1 - Sun-320,,,81%,Buddha Bar Lounge,08.Blank & Jones - Miracle Man (with Cathy Battistessa) [Beached].mp3
Nighttime Lovers,Blank & Jones,Blank & Jones - Relax CD-1 - Sun-320,,,81%,Buddha Bar Lounge,05.Blank & Jones - Nighttime Lovers.mp3
Only Your Love (with Steve Kilbey),Blank & Jones,Blank & Jones - Relax CD-1 - Sun-320,,,81%,Buddha Bar Lounge,02.Blank & Jones - Only Your Love (with Steve Kilbey).mp3
Pura Vida (with Jason Caesar),Blank & Jones,Blank & Jones - Relax CD-1 - Sun-320,,,81%,Buddha Bar Lounge,06.Blank & Jones - Pura Vida (with Jason Caesar).mp3
Pura Vida (with Jason Caesar) [Beach Mix],Blank & Jones,Blank & Jones - Relax CD-2 -Moon-320,,,81%,Buddha Bar Lounge,07.Blank & Jones - Pura Vida (with Jason Caesar) [Beach House Mix].mp3
Simple Life (with Laid Back),Blank & Jones,Blank & Jones - Relax CD-1 - Sun-320,,,81%,Buddha Bar Lounge,09.Blank & Jones - Simple Life (with Laid Back).mp3
Souvenir,Blank & Jones,Blank & Jones - Relax CD-1 - Sun-320,,,81%,Buddha Bar Lounge,01.Blank & Jones - Souvenir.mp3
Summergroove,Blank & Jones,Blank & Jones - Relax CD-2 -Moon-320,,,81%,Buddha Bar Lounge,03.Blank & Jones - Summergroove.mp3
Sundazed,Blank & Jones,Blank & Jones - Relax CD-1 - Sun-320,,,81%,Buddha Bar Lounge,07.Blank & Jones - Sundazed.mp3
This Feeling,Blank & Jones,Blank & Jones - Relax CD-2 -Moon-320,,,81%,Buddha Bar Lounge,09.Blank & Jones - This Feeling.mp3
Urban Funk,Blank & Jones,Blank & Jones - Relax CD-2 -Moon-320,,,81%,Buddha Bar Lounge,08.Blank & Jones - Urban Funk.mp3
Mystique,Collective Sound Members,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,10 - Collective Sound Members - Mystique.mp3
Yulunga,Dead Can Dance,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,01 - Dead Can Dance - Yulunga.mp3
Just You & I,Dzihan & Kamien,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,04 - Dzihan & Kamien - Just You & I.mp3
El Son,Emilio Perez,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,06 - Emilio Perez - El Son.mp3
Babutschi,Flamingo Star,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,05 - Flamingo Star - Babutschi.mp3
The Facts And The Dreams,Fragile State,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,11 - Fragile State - The Facts And The Dreams.mp3
Gud Fella,Gigi,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,12 - Gigi - Gud Fella.mp3
Oblique,Gillespie,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,09 - Gillespie - Oblique.mp3
Alsema Dub,Jah Wobble & Bill Laswell,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,07 - Jah Wobble & Bill Laswell - Alsema Dub.mp3
That Ol Style,Jimmy Jazz,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,12 - Jimmy Jazz - That Ol Style.mp3
"Aja Maji [Sacred Rhyth, Version]",Joe Claussell],Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,"06 Aja Maji [Sacred Rhyth, Version by Joe Claussell].mp3"
After The Firealternate Version,Kabukie Ft Cleveland Watkiss,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,06 - Kabukie Ft Cleveland Watkiss - After The Firealternate Version.mp3
Thats What You Are,Marshall Curtley,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,02 - Marshall Curtley - Thats What You Are.mp3
Der Bauch,Mc Sultan,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,10 - Mc Sultan - Der Bauch.mp3
and_the_void_pacific_choir-if_only_a_correction_of_all_weve_been_(the_yellowheads_skober_remix)-2107662f,Moby,Progressive techno,,,81%,Buddha Bar Lounge,01-moby_and_the_void_pacific_choir-if_only_a_correction_of_all_weve_been_(the_yellowheads_skober_remix)-2107662f.mp3
Delay (Original Mix),Moby & Lucky Date,Top 100 Beatport - April 2014,,,81%,Buddha Bar Lounge,56 - Moby & Lucky Date - Delay (Original Mix).mp3
Berimballo,Mysterious Traveller,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,11 - Mysterious Traveller - Berimballo.mp3
Free Souls,Nickodemus & Osiris Feat. Mino Cinelu,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,02 - Nickodemus & Osiris Feat. Mino Cinelu - Free Souls.mp3
Sunset,Nitin Sawhney,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,03 - Nitin Sawhney - Sunset.mp3
Bom Bay,Out Of Character,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,13 - Out Of Character - Bom Bay.mp3
Your Song,Radar,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,08 - Radar - Your Song.mp3
Ouni,Ravi Prasad,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,13 - Ravi Prasad - Ouni.mp3
Electric Saigon,Seductive Souls,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,07 - Seductive Souls - Electric Saigon.mp3
Calcutta,Sunil,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,05 - Sunil - Calcutta.mp3
Chang Tzelzeb Bring Me Peace Remix,United Peace Voices,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,04 - United Peace Voices - Chang Tzelzeb Bring Me Peace Remix.mp3
Aqui No Ma,Upbustle And Out,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,09 - Upbustle And Out - Aqui No Ma.mp3
Aganju [John Beltran Remix],Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,12 Aganju [John Beltran Remix].mp3
An Indian Summer,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,04 An Indian Summer.mp3
Breathe,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,01 Breathe.mp3
Clockwork [Shantel vs. Mahala Rai Banda Remix],Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,12 Clockwork [Shantel vs. Mahala Rai Banda Remix].mp3
Core Nire [Azoia Remix],Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,14 Core Nire [Azoia Remix].mp3
Distracted Minds,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,15 Distracted Minds.mp3
Drum'n Boogaloo [Full Vocal Mix],Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,11 Drum'n Boogaloo [Full Vocal Mix].mp3
Flute Fantasy,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,04 Flute Fantasy.mp3
Happy Dreamer,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,16 Happy Dreamer.mp3
Huong Vietnam,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,02 Huong Vietnam.mp3
Joy on a Stick,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,07 Joy on a Stick.mp3
Light My Heart,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,11 Light My Heart.mp3
Light Signs,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,03 Light Signs.mp3
Lovasok a Szakadek Fele,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,07 Lovasok a Szakadek Fele.mp3
Magma Mama,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,13 Magma Mama.mp3
Mama Guela [Stuhr Remix],Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,13 Mama Guela [Stuhr Remix].mp3
Medusa,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,10 Medusa.mp3
Mo Ashibi [Jason Bentley Remix],Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,05 Mo Ashibi [Jason Bentley Remix].mp3
Moussoulou,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,10 Moussoulou.mp3
Ohm Suaa,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,02 Ohm Suaa.mp3
Perfume,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,06 Perfume.mp3
Postales,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,08 Postales.mp3
Ritmo Caliente,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,09 Ritmo Caliente.mp3
Sous le Soleil de Bodega [Bodega Di Moko],Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,14 Sous le Soleil de Bodega [Bodega Di Moko].mp3
Spirit of Drums [Sumo Afrobounce Remix],Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,03 Spirit of Drums [Sumo Afrobounce Remix].mp3
Take Me Inside [Christophe Goze Mix],Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,05 Take Me Inside [Christophe Goze Mix].mp3
The Moment,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,09 The Moment.mp3
The Song,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,01 The Song.mp3
Uzoamaka,Various Artists,Buddha Bar Vol. 7,,,81%,Buddha Bar Lounge,08 Uzoamaka.mp3
Just One Day,Water And Fay Lovsky,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,01 - Water And Fay Lovsky - Just One Day.mp3
Romantic,Zeb,Supperclub present Nomads  1_2_3_4 by Ramasutra [mp3 Flac],,,81%,Buddha Bar Lounge,03 - Zeb - Romantic.mp3
